Time [s],Data
0.366558833333333,'0'
0.366655833333333,'0'
0.366764083333333,'0'
0.366865666666667,'0'
0.366987333333333,'1'
0.367090250000000,'1'
0.367195666666667,'1'
0.367283416666667,'0'
0.367387250000000,'0'
0.367493166666667,'0'
0.367594083333333,'0'
0.367694500000000,'0'
0.367821833333333,'1'
0.367921583333333,'1'
0.368023666666667,'1'
0.368114000000000,'0'
0.368214416666667,'0'
0.368314000000000,'0'
0.368418666666667,'0'
0.368524250000000,'0'
0.368641833333333,'1'
0.368745583333333,'1'
0.368846916666667,'1'
0.368942000000000,'0'
0.369042250000000,'0'
0.369143583333333,'0'
0.369251083333333,'0'
0.369347416666667,'0'
0.369471666666667,'1'
0.369569416666667,'1'
0.369673833333333,'1'
0.369768666666667,'0'
0.369865250000000,'0'
0.369974250000000,'0'
0.370076333333333,'0'
0.370179833333333,'0'
0.370296416666667,'1'
0.370402750000000,'1'
0.370505416666667,'1'
0.370598583333333,'0'
0.370691583333333,'0'
0.370796166666667,'0'
0.370907500000000,'0'
0.371007833333333,'0'
0.371124583333333,'1'
0.371225333333333,'1'
0.371336666666667,'1'
0.371423750000000,'0'
0.371529250000000,'0'
0.371629750000000,'0'
0.371730500000000,'0'
0.371838083333333,'0'
0.371952583333333,'1'
0.372052583333333,'1'
0.372157416666667,'1'
0.372253250000000,'0'
0.372352916666667,'0'
0.372458333333333,'0'
0.372562833333333,'0'
0.372666916666667,'0'
0.372777333333333,'1'
0.372886416666667,'1'
0.372986083333333,'1'
0.373081583333333,'0'
0.373182333333333,'0'
0.373289416666667,'0'
0.373390083333333,'0'
0.373491583333333,'0'
0.373605833333333,'1'
0.373712500000000,'1'
0.373812666666667,'1'
0.373906583333333,'0'
0.374012250000000,'0'
0.374116583333333,'0'
0.374219166666667,'0'
0.374321750000000,'0'
0.374444416666667,'1'
0.374538750000000,'1'
0.374640333333333,'1'
0.374735833333333,'0'
0.374841916666667,'0'
0.374943166666667,'0'
0.375045666666667,'0'
0.375148916666667,'0'
0.375264833333333,'1'
0.375365416666667,'1'
0.375473833333333,'1'
0.375562750000000,'0'
0.375666500000000,'0'
0.375770833333333,'0'
0.375872750000000,'0'
0.375977083333333,'0'
0.376089416666667,'1'
0.376191333333333,'1'
0.376296333333333,'1'
0.376391916666667,'0'
0.376493250000000,'0'
0.376596750000000,'0'
0.376701500000000,'0'
0.376806833333333,'0'
0.376916416666667,'1'
0.377022000000000,'1'
0.377122416666667,'1'
0.377218833333333,'0'
0.377326666666667,'0'
0.377426250000000,'0'
0.377528166666667,'0'
0.377631250000000,'0'
0.377743500000000,'1'
0.377846250000000,'1'
0.377952916666667,'1'
0.378049000000000,'0'
0.378151833333333,'0'
0.378252500000000,'0'
0.378358250000000,'0'
0.378461750000000,'0'
0.378565833333333,'1'
0.378675166666667,'1'
0.378780416666667,'1'
0.378873333333333,'0'
0.378977750000000,'0'
0.379081166666667,'0'
0.379184416666667,'0'
0.379287500000000,'0'
0.379397916666667,'1'
0.379507000000000,'1'
0.379601750000000,'1'
0.379701000000000,'0'
0.379805166666667,'0'
0.379910666666667,'0'
0.380015333333333,'0'
0.380119750000000,'0'
0.380225500000000,'1'
0.380329916666667,'1'
0.380433250000000,'1'
0.380530083333333,'0'
0.380633250000000,'0'
0.380737000000000,'0'
0.380840083333333,'0'
0.380946416666667,'0'
0.381053250000000,'1'
0.381159416666667,'1'
0.381260416666667,'1'
0.381358083333333,'0'
0.381463666666667,'0'
0.381567333333333,'0'
0.381668916666667,'0'
0.381773750000000,'0'
0.381879833333333,'1'
0.381986750000000,'1'
0.382089833333333,'1'
0.382186000000000,'0'
0.382289250000000,'0'
0.382392916666667,'0'
0.382497500000000,'0'
0.382600416666667,'0'
0.382712166666667,'1'
0.382811416666667,'1'
0.382917416666667,'1'
0.383014250000000,'0'
0.383116500000000,'0'
0.383220833333333,'0'
0.383325333333333,'0'
0.383426666666667,'0'
0.383538166666667,'1'
0.383641333333333,'1'
0.383743416666667,'1'
0.383842750000000,'0'
0.383945083333333,'0'
0.384049500000000,'0'
0.384153166666667,'0'
0.384256166666667,'0'
0.384364916666667,'1'
0.384464500000000,'1'
0.384573166666667,'1'
0.384671583333333,'0'
0.384774583333333,'0'
0.384876666666667,'0'
0.384981500000000,'0'
0.385083500000000,'0'
0.385191750000000,'1'
0.385294000000000,'1'
0.385399416666667,'1'
0.385498250000000,'0'
0.385601000000000,'0'
0.385706166666667,'0'
0.385807500000000,'0'
0.385910250000000,'0'
0.386017916666667,'1'
0.386120166666667,'1'
0.386223666666667,'1'
0.386326416666667,'0'
0.386427000000000,'0'
0.386533000000000,'0'
0.386635333333333,'0'
0.386742416666667,'0'
0.386842666666667,'1'
0.386948166666667,'1'
0.387055000000000,'1'
0.387154166666667,'0'
0.387258000000000,'0'
0.387360500000000,'0'
0.387464833333333,'0'
0.387566416666667,'0'
0.387672000000000,'1'
0.387778083333333,'1'
0.387879583333333,'1'
0.387980583333333,'0'
0.388085000000000,'0'
0.388188333333333,'0'
0.388294666666667,'0'
0.388393250000000,'0'
0.388500416666667,'1'
0.388605333333333,'1'
0.388712833333333,'1'
0.388812083333333,'0'
0.388912333333333,'0'
0.389018583333333,'0'
0.389121583333333,'0'
0.389221166666667,'0'
0.389327500000000,'1'
0.389432083333333,'1'
0.389534416666667,'1'
0.389636250000000,'0'
0.389741833333333,'0'
0.389843000000000,'0'
0.389946250000000,'0'
0.390052750000000,'0'
0.390154000000000,'1'
0.390260166666667,'1'
0.390363083333333,'1'
0.390466250000000,'0'
0.390569333333333,'0'
0.390673083333333,'0'
0.390775166666667,'0'
0.390880250000000,'0'
0.390981416666667,'1'
0.391086500000000,'1'
0.391193333333333,'1'
0.391294833333333,'0'
0.391396916666667,'0'
0.391497833333333,'0'
0.391604500000000,'0'
0.391711166666667,'0'
0.391814250000000,'1'
0.391918083333333,'1'
0.392019000000000,'1'
0.392120916666667,'0'
0.392225333333333,'0'
0.392328833333333,'0'
0.392431416666667,'0'
0.392536000000000,'0'
0.392639833333333,'1'
0.392744416666667,'1'
0.392848916666667,'1'
0.392948916666667,'0'
0.393051916666667,'0'
0.393157833333333,'0'
0.393260833333333,'0'
0.393363750000000,'0'
0.393468250000000,'1'
0.393572583333333,'1'
0.393669916666667,'1'
0.393774750000000,'0'
0.393879666666667,'0'
0.393985166666667,'0'
0.394085916666667,'0'
0.394189666666667,'0'
0.394297166666667,'1'
0.394396750000000,'1'
0.394501500000000,'1'
0.394604500000000,'0'
0.394710416666667,'0'
0.394810166666667,'0'
0.394916333333333,'0'
0.395018416666667,'0'
0.395122000000000,'1'
0.395225333333333,'1'
0.395327500000000,'1'
0.395433416666667,'0'
0.395534416666667,'0'
0.395638000000000,'0'
0.395745833333333,'0'
0.395845500000000,'0'
0.395949333333333,'1'
0.396053666666667,'1'
0.396156666666667,'1'
0.396260083333333,'0'
0.396364000000000,'0'
0.396466000000000,'0'
0.396569333333333,'0'
0.396673500000000,'0'
0.396775583333333,'1'
0.396880250000000,'1'
0.396985833333333,'1'
0.397090000000000,'0'
0.397192333333333,'0'
0.397294416666667,'0'
0.397397083333333,'0'
0.397501416666667,'0'
0.397605166666667,'1'
0.397708916666667,'1'
0.397809916666667,'1'
0.397917416666667,'0'
0.398018833333333,'0'
0.398123250000000,'0'
0.398225083333333,'0'
0.398330750000000,'0'
0.398434916666667,'1'
0.398534833333333,'1'
0.398637916666667,'1'
0.398743500000000,'0'
0.398847416666667,'0'
0.398951750000000,'0'
0.399052416666667,'0'
0.399156250000000,'0'
0.399261083333333,'1'
0.399361750000000,'1'
0.399467583333333,'1'
0.399573083333333,'0'
0.399675000000000,'0'
0.399777500000000,'0'
0.399884000000000,'0'
0.399986750000000,'0'
0.400082583333333,'1'
0.400190000000000,'1'
0.400295333333333,'1'
0.400399250000000,'0'
0.400503250000000,'0'
0.400607416666667,'0'
0.400712250000000,'0'
0.400813916666667,'0'
0.400913250000000,'1'
0.401019000000000,'1'
0.401123583333333,'1'
0.401229166666667,'0'
0.401331166666667,'0'
0.401434583333333,'0'
0.401536750000000,'0'
0.401640666666667,'0'
0.401742916666667,'1'
0.401849166666667,'1'
0.401950666666667,'1'
0.402054916666667,'0'
0.402160416666667,'0'
0.402262833333333,'0'
0.402365166666667,'0'
0.402471000000000,'0'
0.402571083333333,'1'
0.402674916666667,'1'
0.402775500000000,'1'
0.402884500000000,'0'
0.402987166666667,'0'
0.403090666666667,'0'
0.403194583333333,'0'
0.403296666666667,'0'
0.403396500000000,'1'
0.403501166666667,'1'
0.403604000000000,'1'
0.403711666666667,'0'
0.403813583333333,'0'
0.403920333333333,'0'
0.404022750000000,'0'
0.404125416666667,'0'
0.404224083333333,'1'
0.404329166666667,'1'
0.404430833333333,'1'
0.404538583333333,'0'
0.404644000000000,'0'
0.404747083333333,'0'
0.404852500000000,'0'
0.404953500000000,'0'
0.405054416666667,'1'
0.405157916666667,'1'
0.405257333333333,'1'
0.405365916666667,'0'
0.405470750000000,'0'
0.405573166666667,'0'
0.405679500000000,'0'
0.405781250000000,'0'
0.405880583333333,'1'
0.405985166666667,'1'
0.406086166666667,'1'
0.406195916666667,'0'
0.406297666666667,'0'
0.406403250000000,'0'
0.406504583333333,'0'
0.406609500000000,'0'
0.406709416666667,'1'
0.406811333333333,'1'
0.406917083333333,'1'
0.407022166666667,'0'
0.407126666666667,'0'
0.407229666666667,'0'
0.407332083333333,'0'
0.407436000000000,'0'
0.407536916666667,'1'
0.407640416666667,'1'
0.407743166666667,'1'
0.407851833333333,'0'
0.407954416666667,'0'
0.408057000000000,'0'
0.408159916666667,'0'
0.408262833333333,'0'
0.408362833333333,'1'
0.408468500000000,'1'
0.408571416666667,'1'
0.408676750000000,'0'
0.408782750000000,'0'
0.408886833333333,'0'
0.408988416666667,'0'
0.409093000000000,'0'
0.409194333333333,'1'
0.409295166666667,'1'
0.409398916666667,'1'
0.409509500000000,'0'
0.409610666666667,'0'
0.409714250000000,'0'
0.409818250000000,'0'
0.409918166666667,'0'
0.410019250000000,'1'
0.410123250000000,'1'
0.410225500000000,'1'
0.410333250000000,'0'
0.410436666666667,'0'
0.410542333333333,'0'
0.410644250000000,'0'
0.410745250000000,'0'
0.410848916666667,'1'
0.410948416666667,'1'
0.411053833333333,'1'
0.411160833333333,'0'
0.411267833333333,'0'
0.411369000000000,'0'
0.411472750000000,'0'
0.411576250000000,'0'
0.411675916666667,'1'
0.411777250000000,'1'
0.411880250000000,'1'
0.411988333333333,'0'
0.412093416666667,'0'
0.412199500000000,'0'
0.412299750000000,'0'
0.412404916666667,'0'
0.412502500000000,'1'
0.412605416666667,'1'
0.412709416666667,'1'
0.412816750000000,'0'
0.412923166666667,'0'
0.413026333333333,'0'
0.413128250000000,'0'
0.413232250000000,'0'
0.413327083333333,'1'
0.413433583333333,'1'
0.413538083333333,'1'
0.413644500000000,'0'
0.413751500000000,'0'
0.413853333333333,'0'
0.413956000000000,'0'
0.414060416666667,'0'
0.414157833333333,'1'
0.414259250000000,'1'
0.414363166666667,'1'
0.414474583333333,'0'
0.414576583333333,'0'
0.414682000000000,'0'
0.414782250000000,'0'
0.414887416666667,'0'
0.414986083333333,'1'
0.415087500000000,'1'
0.415194250000000,'1'
0.415302166666667,'0'
0.415406166666667,'0'
0.415507500000000,'0'
0.415611833333333,'0'
0.415714916666667,'0'
0.415812416666667,'1'
0.415916250000000,'1'
0.416019000000000,'1'
0.416131083333333,'0'
0.416232500000000,'0'
0.416334833333333,'0'
0.416441250000000,'0'
0.416545083333333,'0'
0.416643166666667,'1'
0.416741833333333,'1'
0.416847916666667,'1'
0.416958333333333,'0'
0.417060250000000,'0'
0.417163500000000,'0'
0.417268500000000,'0'
0.417371250000000,'0'
0.417469500000000,'1'
0.417570833333333,'1'
0.417671750000000,'1'
0.417785500000000,'0'
0.417890083333333,'0'
0.417992583333333,'0'
0.418095916666667,'0'
0.418199500000000,'0'
0.418296750000000,'1'
0.418398583333333,'1'
0.418503250000000,'1'
0.418612666666667,'0'
0.418716416666667,'0'
0.418820000000000,'0'
0.418923166666667,'0'
0.419028583333333,'0'
0.419127000000000,'1'
0.419227083333333,'1'
0.419332416666667,'1'
0.419441333333333,'0'
0.419545583333333,'0'
0.419648416666667,'0'
0.419753916666667,'0'
0.419854500000000,'0'
0.419950500000000,'1'
0.420056916666667,'1'
0.420157416666667,'1'
0.420269333333333,'0'
0.420372333333333,'0'
0.420476000000000,'0'
0.420580166666667,'0'
0.420684833333333,'0'
0.420778500000000,'1'
0.420883416666667,'1'
0.420987166666667,'1'
0.421095833333333,'0'
0.421199666666667,'0'
0.421303083333333,'0'
0.421407666666667,'0'
0.421509500000000,'0'
0.421606416666667,'1'
0.421709916666667,'1'
0.421813666666667,'1'
0.421926000000000,'0'
0.422028833333333,'0'
0.422132250000000,'0'
0.422235250000000,'0'
0.422337750000000,'0'
0.422433083333333,'1'
0.422539250000000,'1'
0.422641000000000,'1'
0.422755500000000,'0'
0.422857000000000,'0'
0.422958333333333,'0'
0.423062583333333,'0'
0.423166750000000,'0'
0.423262833333333,'1'
0.423368250000000,'1'
0.423469666666667,'1'
0.423580583333333,'0'
0.423683416666667,'0'
0.423787250000000,'0'
0.423893333333333,'0'
0.423993750000000,'0'
0.424093083333333,'1'
0.424193916666667,'1'
0.424296250000000,'1'
0.424409083333333,'0'
0.424512583333333,'0'
0.424615583333333,'0'
0.424720666666667,'0'
0.424821666666667,'0'
0.424918416666667,'1'
0.425021333333333,'1'
0.425126666666667,'1'
0.425236166666667,'0'
0.425339916666667,'0'
0.425444166666667,'0'
0.425548000000000,'0'
0.425650166666667,'0'
0.425747833333333,'1'
0.425846833333333,'1'
0.425953666666667,'1'
0.426063916666667,'0'
0.426168166666667,'0'
0.426271750000000,'0'
0.426377000000000,'0'
0.426480833333333,'0'
0.426575833333333,'1'
0.426678000000000,'1'
0.426780583333333,'1'
0.426895166666667,'0'
0.426996083333333,'0'
0.427101750000000,'0'
0.427203500000000,'0'
0.427306833333333,'0'
0.427400083333333,'1'
0.427508333333333,'1'
0.427611333333333,'1'
0.427721250000000,'0'
0.427822000000000,'0'
0.427928166666667,'0'
0.428030000000000,'0'
0.428133916666667,'0'
0.428227416666667,'1'
0.428329333333333,'1'
0.428433333333333,'1'
0.428548166666667,'0'
0.428650333333333,'0'
0.428755333333333,'0'
0.428858666666667,'0'
0.428961916666667,'0'
0.429057583333333,'1'
0.429160500000000,'1'
0.429263083333333,'1'
0.429376416666667,'0'
0.429477583333333,'0'
0.429584916666667,'0'
0.429686833333333,'0'
0.429790750000000,'0'
0.429882583333333,'1'
0.429987750000000,'1'
0.430090583333333,'1'
0.430204083333333,'0'
0.430306250000000,'0'
0.430410583333333,'0'
0.430514583333333,'0'
0.430618250000000,'0'
0.430713500000000,'1'
0.430814416666667,'1'
0.430918416666667,'1'
0.431031416666667,'0'
0.431133750000000,'0'
0.431238916666667,'0'
0.431343500000000,'0'
0.431447250000000,'0'
0.431541583333333,'1'
0.431643333333333,'1'
0.431745583333333,'1'
0.431858416666667,'0'
0.431960666666667,'0'
0.432066000000000,'0'
0.432171500000000,'0'
0.432275916666667,'0'
0.432368500000000,'1'
0.432470833333333,'1'
0.432573750000000,'1'
0.432686583333333,'0'
0.432789500000000,'0'
0.432893916666667,'0'
0.432999083333333,'0'
0.433102416666667,'0'
0.433196000000000,'1'
0.433295083333333,'1'
0.433402083333333,'1'
0.433515083333333,'0'
0.433618666666667,'0'
0.433722000000000,'0'
0.433825000000000,'0'
0.433926333333333,'0'
0.434021083333333,'1'
0.434124333333333,'1'
0.434231166666667,'1'
0.434342666666667,'0'
0.434447500000000,'0'
0.434551083333333,'0'
0.434655500000000,'0'
0.434758833333333,'0'
0.434850333333333,'1'
0.434954583333333,'1'
0.435056583333333,'1'
0.435171666666667,'0'
0.435273666666667,'0'
0.435378583333333,'0'
0.435482083333333,'0'
0.435584750000000,'0'
0.435679416666667,'1'
0.435783583333333,'1'
0.435886000000000,'1'
0.436000416666667,'0'
0.436102750000000,'0'
0.436206583333333,'0'
0.436308250000000,'0'
0.436410833333333,'0'
0.436507500000000,'1'
0.436611750000000,'1'
0.436712750000000,'1'
0.436827000000000,'0'
0.436930500000000,'0'
0.437035250000000,'0'
0.437139916666667,'0'
0.437240250000000,'0'
0.437334583333333,'1'
0.437438250000000,'1'
0.437541750000000,'1'
0.437653916666667,'0'
0.437759416666667,'0'
0.437861583333333,'0'
0.437964916666667,'0'
0.438068333333333,'0'
0.438161500000000,'1'
0.438265416666667,'1'
0.438369583333333,'1'
0.438482583333333,'0'
0.438585500000000,'0'
0.438690333333333,'0'
0.438791833333333,'0'
0.438896416666667,'0'
0.438990583333333,'1'
0.439089250000000,'1'
0.439195250000000,'1'
0.439309666666667,'0'
0.439413083333333,'0'
0.439517000000000,'0'
0.439619833333333,'0'
0.439726083333333,'0'
0.439816333333333,'1'
0.439920500000000,'1'
0.440024833333333,'1'
0.440136833333333,'0'
0.440242583333333,'0'
0.440347083333333,'0'
0.440449583333333,'0'
0.440553666666667,'0'
0.440642000000000,'1'
0.440749833333333,'1'
0.440849666666667,'1'
0.440967000000000,'0'
0.441068833333333,'0'
0.441173750000000,'0'
0.441278916666667,'0'
0.441379416666667,'0'
0.441472000000000,'1'
0.441579000000000,'1'
0.441680916666667,'1'
0.441792583333333,'0'
0.441897333333333,'0'
0.442002000000000,'0'
0.442105000000000,'0'
0.442208083333333,'0'
0.442299500000000,'1'
0.442403750000000,'1'
0.442507916666667,'1'
0.442623166666667,'0'
0.442725166666667,'0'
0.442829000000000,'0'
0.442933750000000,'0'
0.443037666666667,'0'
0.443125750000000,'1'
0.443228333333333,'1'
0.443335666666667,'1'
0.443451666666667,'0'
0.443554833333333,'0'
0.443657666666667,'0'
0.443758416666667,'0'
0.443862916666667,'0'
0.443957416666667,'1'
0.444060833333333,'1'
0.444162333333333,'1'
0.444278833333333,'0'
0.444382083333333,'0'
0.444485416666667,'0'
0.444588416666667,'0'
0.444691000000000,'0'
0.444783916666667,'1'
0.444889833333333,'1'
0.444989333333333,'1'
0.445106083333333,'0'
0.445209333333333,'0'
0.445312166666667,'0'
0.445417416666667,'0'
0.445519666666667,'0'
0.445611833333333,'1'
0.445715416666667,'1'
0.445815916666667,'1'
0.445933416666667,'0'
0.446036333333333,'0'
0.446140333333333,'0'
0.446245000000000,'0'
0.446347833333333,'0'
0.446437583333333,'1'
0.446541250000000,'1'
0.446645500000000,'1'
0.446763833333333,'0'
0.446865333333333,'0'
0.446967833333333,'0'
0.447073583333333,'0'
0.447174583333333,'0'
0.447266250000000,'1'
0.447370166666667,'1'
0.447474333333333,'1'
0.447591333333333,'0'
0.447691916666667,'0'
0.447796750000000,'0'
0.447903666666667,'0'
0.448003750000000,'0'
0.448092000000000,'1'
0.448198000000000,'1'
0.448301583333333,'1'
0.448416916666667,'0'
0.448517833333333,'0'
0.448622833333333,'0'
0.448729833333333,'0'
0.448830333333333,'0'
0.448920916666667,'1'
0.449026416666667,'1'
0.449130333333333,'1'
0.449246500000000,'0'
0.449351750000000,'0'
0.449452166666667,'0'
0.449554416666667,'0'
0.449657583333333,'0'
0.449749500000000,'1'
0.449856750000000,'1'
0.449955916666667,'1'
0.450073250000000,'0'
0.450174833333333,'0'
0.450280416666667,'0'
0.450383333333333,'0'
0.450484583333333,'0'
0.450578833333333,'1'
0.450683666666667,'1'
0.450785083333333,'1'
0.450900333333333,'0'
0.451005583333333,'0'
0.451106416666667,'0'
0.451210583333333,'0'
0.451315916666667,'0'
0.451406833333333,'1'
0.451509916666667,'1'
0.451611250000000,'1'
0.451728500000000,'0'
0.451835166666667,'0'
0.451935250000000,'0'
0.452038500000000,'0'
0.452143333333333,'0'
0.452234416666667,'1'
0.452335500000000,'1'
0.452440333333333,'1'
0.452556833333333,'0'
0.452658166666667,'0'
0.452763250000000,'0'
0.452868833333333,'0'
0.452970500000000,'0'
0.453062166666667,'1'
0.453163833333333,'1'
0.453270166666667,'1'
0.453383583333333,'0'
0.453490000000000,'0'
0.453591750000000,'0'
0.453696166666667,'0'
0.453797750000000,'0'
0.453887416666667,'1'
0.453992083333333,'1'
0.454095083333333,'1'
0.454211000000000,'0'
0.454314083333333,'0'
0.454421166666667,'0'
0.454521166666667,'0'
0.454626666666667,'0'
0.454719333333333,'1'
0.454817833333333,'1'
0.454923500000000,'1'
0.455038916666667,'0'
0.455145833333333,'0'
0.455246333333333,'0'
0.455350500000000,'0'
0.455454083333333,'0'
0.455543083333333,'1'
0.455646750000000,'1'
0.455751083333333,'1'
0.455868666666667,'0'
0.455969500000000,'0'
0.456074666666667,'0'
0.456179750000000,'0'
0.456282000000000,'0'
0.456373750000000,'1'
0.456475916666667,'1'
0.456577250000000,'1'
0.456695333333333,'0'
0.456798416666667,'0'
0.456902500000000,'0'
0.457005833333333,'0'
0.457109166666667,'0'
0.457198833333333,'1'
0.457302416666667,'1'
0.457407833333333,'1'
0.457527333333333,'0'
0.457626000000000,'0'
0.457732333333333,'0'
0.457835416666667,'0'
0.457937916666667,'0'
0.458027083333333,'1'
0.458130083333333,'1'
0.458231916666667,'1'
0.458353416666667,'0'
0.458455583333333,'0'
0.458558250000000,'0'
0.458661083333333,'0'
0.458763916666667,'0'
0.458854833333333,'1'
0.458959000000000,'1'
0.459060166666667,'1'
0.459181083333333,'0'
0.459281750000000,'0'
0.459385833333333,'0'
0.459488250000000,'0'
0.459595000000000,'0'
0.459680833333333,'1'
0.459788166666667,'1'
0.459890166666667,'1'
0.460006416666667,'0'
0.460111166666667,'0'
0.460212583333333,'0'
0.460320000000000,'0'
0.460419916666667,'0'
0.460511000000000,'1'
0.460612333333333,'1'
0.460718583333333,'1'
0.460835833333333,'0'
0.460938833333333,'0'
0.461047583333333,'0'
0.461147750000000,'0'
0.461248500000000,'0'
0.461338916666667,'1'
0.461440333333333,'1'
0.461546000000000,'1'
0.461664833333333,'0'
0.461766916666667,'0'
0.461872000000000,'0'
0.461973583333333,'0'
0.462076250000000,'0'
0.462167083333333,'1'
0.462269500000000,'1'
0.462371333333333,'1'
0.462492583333333,'0'
0.462595750000000,'0'
0.462694000000000,'0'
0.462801333333333,'0'
0.462905083333333,'0'
0.462993250000000,'1'
0.463096416666667,'1'
0.463200916666667,'1'
0.463322083333333,'0'
0.463424416666667,'0'
0.463526666666667,'0'
0.463628416666667,'0'
0.463732333333333,'0'
0.463820916666667,'1'
0.463924750000000,'1'
0.464029000000000,'1'
0.464147416666667,'0'
0.464248416666667,'0'
0.464355166666667,'0'
0.464461083333333,'0'
0.464561833333333,'0'
0.464650500000000,'1'
0.464753333333333,'1'
0.464857583333333,'1'
0.464974250000000,'0'
0.465078000000000,'0'
0.465184583333333,'0'
0.465287500000000,'0'
0.465390583333333,'0'
0.465477250000000,'1'
0.465582000000000,'1'
0.465684666666667,'1'
0.465803583333333,'0'
0.465905500000000,'0'
0.466011000000000,'0'
0.466111250000000,'0'
0.466220833333333,'0'
0.466304750000000,'1'
0.466408166666667,'1'
0.466511250000000,'1'
0.466634333333333,'0'
0.466734250000000,'0'
0.466842416666667,'0'
0.466940666666667,'0'
0.467047166666667,'0'
0.467132250000000,'1'
0.467237750000000,'1'
0.467340833333333,'1'
0.467457500000000,'0'
0.467562583333333,'0'
0.467665000000000,'0'
0.467770750000000,'0'
0.467874250000000,'0'
0.467962583333333,'1'
0.468064833333333,'1'
0.468170916666667,'1'
0.468286416666667,'0'
0.468392333333333,'0'
0.468493166666667,'0'
0.468599583333333,'0'
0.468701083333333,'0'
0.468787500000000,'1'
0.468891416666667,'1'
0.468992666666667,'1'
0.469113666666667,'0'
0.469217583333333,'0'
0.469322416666667,'0'
0.469425583333333,'0'
0.469527250000000,'0'
0.469614666666667,'1'
0.469717083333333,'1'
0.469821833333333,'1'
0.469942750000000,'0'
0.470045333333333,'0'
0.470149666666667,'0'
0.470254666666667,'0'
0.470357166666667,'0'
0.470444000000000,'1'
0.470545666666667,'1'
0.470650583333333,'1'
0.470770166666667,'0'
0.470875416666667,'0'
0.470977833333333,'0'
0.471082250000000,'0'
0.471185750000000,'0'
0.471270500000000,'1'
0.471375000000000,'1'
0.471480583333333,'1'
0.471599083333333,'0'
0.471700833333333,'0'
0.471804416666667,'0'
0.471910500000000,'0'
0.472013083333333,'0'
0.472097666666667,'1'
0.472200833333333,'1'
0.472306833333333,'1'
0.472426166666667,'0'
0.472529416666667,'0'
0.472632416666667,'0'
0.472733666666667,'0'
0.472845666666667,'0'
0.472928666666667,'1'
0.473028833333333,'1'
0.473133250000000,'1'
0.473252916666667,'0'
0.473359416666667,'0'
0.473461250000000,'0'
0.473562666666667,'0'
0.473664666666667,'0'
0.473754916666667,'1'
0.473857083333333,'1'
0.473962083333333,'1'
0.474081333333333,'0'
0.474185166666667,'0'
0.474289833333333,'0'
0.474393333333333,'0'
0.474497416666667,'0'
0.474580583333333,'1'
0.474687250000000,'1'
0.474791500000000,'1'
0.474910250000000,'0'
0.475012166666667,'0'
0.475116500000000,'0'
0.475220916666667,'0'
0.475324250000000,'0'
0.475410833333333,'1'
0.475512833333333,'1'
0.475615666666667,'1'
0.475737833333333,'0'
0.475842500000000,'0'
0.475944416666667,'0'
0.476049416666667,'0'
0.476152250000000,'0'
0.476237916666667,'1'
0.476340916666667,'1'
0.476444583333333,'1'
0.476564750000000,'0'
0.476669250000000,'0'
0.476773750000000,'0'
0.476874333333333,'0'
0.476979416666667,'0'
0.477064000000000,'1'
0.477169666666667,'1'
0.477271583333333,'1'
0.477394166666667,'0'
0.477495416666667,'0'
0.477601166666667,'0'
0.477701333333333,'0'
0.477808750000000,'0'
0.477893250000000,'1'
