Time [s],Data
0.383540000000000,'0'
0.383645916666667,'0'
0.383747416666667,'0'
0.383848583333333,'1'
0.383954750000000,'1'
0.384050916666667,'1'
0.384159250000000,'0'
0.384263666666667,'0'
0.384368416666667,'0'
0.384470083333333,'0'
0.384573833333333,'0'
0.384675250000000,'1'
0.384777166666667,'1'
0.384884000000000,'1'
0.384989083333333,'0'
0.385089666666667,'0'
0.385193500000000,'0'
0.385294000000000,'0'
0.385397083333333,'0'
0.385502166666667,'1'
0.385604500000000,'1'
0.385709333333333,'1'
0.385812916666667,'0'
0.385917250000000,'0'
0.386018583333333,'0'
0.386121250000000,'0'
0.386225000000000,'0'
0.386327333333333,'1'
0.386433333333333,'1'
0.386533916666667,'1'
0.386638916666667,'0'
0.386745166666667,'0'
0.386849000000000,'0'
0.386950416666667,'0'
0.387051500000000,'0'
0.387157750000000,'1'
0.387254333333333,'1'
0.387362416666667,'1'
0.387468166666667,'0'
0.387571416666667,'0'
0.387673083333333,'0'
0.387775000000000,'0'
0.387878916666667,'0'
0.387978000000000,'1'
0.388081250000000,'1'
0.388185916666667,'1'
0.388293500000000,'0'
0.388396083333333,'0'
0.388501750000000,'0'
0.388600666666667,'0'
0.388707333333333,'0'
0.388806916666667,'1'
0.388916250000000,'1'
0.389013000000000,'1'
0.389119083333333,'0'
0.389224916666667,'0'
0.389326000000000,'0'
0.389427750000000,'0'
0.389532416666667,'0'
0.389635166666667,'1'
0.389735166666667,'1'
0.389838750000000,'1'
0.389944500000000,'0'
0.390049750000000,'0'
0.390149833333333,'0'
0.390256750000000,'0'
0.390360500000000,'0'
0.390458583333333,'1'
0.390558583333333,'1'
0.390666416666667,'1'
0.390772750000000,'0'
0.390875916666667,'0'
0.390979083333333,'0'
0.391080666666667,'0'
0.391185250000000,'0'
0.391286666666667,'1'
0.391389666666667,'1'
0.391493833333333,'1'
0.391599083333333,'0'
0.391704416666667,'0'
0.391805416666667,'0'
0.391911666666667,'0'
0.392011833333333,'0'
0.392108416666667,'1'
0.392214750000000,'1'
0.392318666666667,'1'
0.392423333333333,'0'
0.392526833333333,'0'
0.392632500000000,'0'
0.392736250000000,'0'
0.392838916666667,'0'
0.392937750000000,'1'
0.393039250000000,'1'
0.393145083333333,'1'
0.393250166666667,'0'
0.393356583333333,'0'
0.393459583333333,'0'
0.393560333333333,'0'
0.393663166666667,'0'
0.393766333333333,'1'
0.393868333333333,'1'
0.393973166666667,'1'
0.394076916666667,'0'
0.394182416666667,'0'
0.394284083333333,'0'
0.394388250000000,'0'
0.394493833333333,'0'
0.394591000000000,'1'
0.394692583333333,'1'
0.394801083333333,'1'
0.394905250000000,'0'
0.395008333333333,'0'
0.395113333333333,'0'
0.395217750000000,'0'
0.395320333333333,'0'
0.395417333333333,'1'
0.395519833333333,'1'
0.395621083333333,'1'
0.395731583333333,'0'
0.395833166666667,'0'
0.395939416666667,'0'
0.396042000000000,'0'
0.396143333333333,'0'
0.396245833333333,'1'
0.396349833333333,'1'
0.396446666666667,'1'
0.396559833333333,'0'
0.396665000000000,'0'
0.396761666666667,'0'
0.396866916666667,'0'
0.396969916666667,'0'
0.397066666666667,'1'
0.397170750000000,'1'
0.397272666666667,'1'
0.397385166666667,'0'
0.397489750000000,'0'
0.397592166666667,'0'
0.397691583333333,'0'
0.397795833333333,'0'
0.397898833333333,'1'
0.398000666666667,'1'
0.398104666666667,'1'
0.398210583333333,'0'
0.398316666666667,'0'
0.398415500000000,'0'
0.398519750000000,'0'
0.398624833333333,'0'
0.398720500000000,'1'
0.398824000000000,'1'
0.398928833333333,'1'
0.399036166666667,'0'
0.399141166666667,'0'
0.399245500000000,'0'
0.399347500000000,'0'
0.399452083333333,'0'
0.399544416666667,'1'
0.399650416666667,'1'
0.399755500000000,'1'
0.399864583333333,'0'
0.399967583333333,'0'
0.400071833333333,'0'
0.400173000000000,'0'
0.400276583333333,'0'
0.400371416666667,'1'
0.400476000000000,'1'
0.400579000000000,'1'
0.400690833333333,'0'
0.400793250000000,'0'
0.400897916666667,'0'
0.401001000000000,'0'
0.401105083333333,'0'
0.401199416666667,'1'
0.401302916666667,'1'
0.401406083333333,'1'
0.401517833333333,'0'
0.401620583333333,'0'
0.401727000000000,'0'
0.401829000000000,'0'
0.401931000000000,'0'
0.402026333333333,'1'
0.402131416666667,'1'
0.402231833333333,'1'
0.402343166666667,'0'
0.402445833333333,'0'
0.402549916666667,'0'
0.402654333333333,'0'
0.402755666666667,'0'
0.402852916666667,'1'
0.402957500000000,'1'
0.403058583333333,'1'
0.403170000000000,'0'
0.403272583333333,'0'
0.403378500000000,'0'
0.403482833333333,'0'
0.403581583333333,'0'
0.403679000000000,'1'
0.403782583333333,'1'
0.403889000000000,'1'
0.403994250000000,'0'
0.404100000000000,'0'
0.404204416666667,'0'
0.404308083333333,'0'
0.404410333333333,'0'
0.404506583333333,'1'
0.404610583333333,'1'
0.404712000000000,'1'
0.404823916666667,'0'
0.404925833333333,'0'
0.405034000000000,'0'
0.405133916666667,'0'
0.405237250000000,'0'
0.405329166666667,'1'
0.405436583333333,'1'
0.405537250000000,'1'
0.405649916666667,'0'
0.405756083333333,'0'
0.405856750000000,'0'
0.405957916666667,'0'
0.406062250000000,'0'
0.406157250000000,'1'
0.406258166666667,'1'
0.406363666666667,'1'
0.406476666666667,'0'
0.406578000000000,'0'
0.406683416666667,'0'
0.406787250000000,'0'
0.406891250000000,'0'
0.406984500000000,'1'
0.407088166666667,'1'
0.407191166666667,'1'
0.407299583333333,'0'
0.407404250000000,'0'
0.407512083333333,'0'
0.407612250000000,'0'
0.407716333333333,'0'
0.407808250000000,'1'
0.407913416666667,'1'
0.408018000000000,'1'
0.408130166666667,'0'
0.408233083333333,'0'
0.408334000000000,'0'
0.408437833333333,'0'
0.408541833333333,'0'
0.408637416666667,'1'
0.408741416666667,'1'
0.408842250000000,'1'
0.408952833333333,'0'
0.409060583333333,'0'
0.409161833333333,'0'
0.409267583333333,'0'
0.409370500000000,'0'
0.409464500000000,'1'
0.409569166666667,'1'
0.409672666666667,'1'
0.409779750000000,'0'
0.409886583333333,'0'
0.409986333333333,'0'
0.410093833333333,'0'
0.410194250000000,'0'
0.410289583333333,'1'
0.410392666666667,'1'
0.410499000000000,'1'
0.410609666666667,'0'
0.410712500000000,'0'
0.410815083333333,'0'
0.410917750000000,'0'
0.411020750000000,'0'
0.411114666666667,'1'
0.411221250000000,'1'
0.411321333333333,'1'
0.411436416666667,'0'
0.411537833333333,'0'
0.411641666666667,'0'
0.411744750000000,'0'
0.411849583333333,'0'
0.411943166666667,'1'
0.412047250000000,'1'
0.412149166666667,'1'
0.412260833333333,'0'
0.412365333333333,'0'
0.412469750000000,'0'
0.412573750000000,'0'
0.412677333333333,'0'
0.412768500000000,'1'
0.412872833333333,'1'
0.412976333333333,'1'
0.413085000000000,'0'
0.413191916666667,'0'
0.413294416666667,'0'
0.413399666666667,'0'
0.413501833333333,'0'
0.413593500000000,'1'
0.413701166666667,'1'
0.413798750000000,'1'
0.413913666666667,'0'
0.414017166666667,'0'
0.414121000000000,'0'
0.414224750000000,'0'
0.414328083333333,'0'
0.414420416666667,'1'
0.414523916666667,'1'
0.414628583333333,'1'
0.414742833333333,'0'
0.414847583333333,'0'
0.414948000000000,'0'
0.415051333333333,'0'
0.415154250000000,'0'
0.415247500000000,'1'
0.415351333333333,'1'
0.415455000000000,'1'
0.415565666666667,'0'
0.415671833333333,'0'
0.415774250000000,'0'
0.415879500000000,'0'
0.415983500000000,'0'
0.416074416666667,'1'
0.416178083333333,'1'
0.416281750000000,'1'
0.416392500000000,'0'
0.416497083333333,'0'
0.416602000000000,'0'
0.416705833333333,'0'
0.416807166666667,'0'
0.416903333333333,'1'
0.417002583333333,'1'
0.417106500000000,'1'
0.417221500000000,'0'
0.417326416666667,'0'
0.417426666666667,'0'
0.417530666666667,'0'
0.417633500000000,'0'
0.417726833333333,'1'
0.417831083333333,'1'
0.417931416666667,'1'
0.418044500000000,'0'
0.418149916666667,'0'
0.418253000000000,'0'
0.418360583333333,'0'
0.418459666666667,'0'
0.418552583333333,'1'
0.418655833333333,'1'
0.418760250000000,'1'
0.418873833333333,'0'
0.418975833333333,'0'
0.419080166666667,'0'
0.419180083333333,'0'
0.419287750000000,'0'
0.419379500000000,'1'
0.419483333333333,'1'
0.419588083333333,'1'
0.419701000000000,'0'
0.419803666666667,'0'
0.419905833333333,'0'
0.420010833333333,'0'
0.420113583333333,'0'
0.420206000000000,'1'
0.420307583333333,'1'
0.420411416666667,'1'
0.420525916666667,'0'
0.420629083333333,'0'
0.420731916666667,'0'
0.420838166666667,'0'
0.420940250000000,'0'
0.421031583333333,'1'
0.421134916666667,'1'
0.421237666666667,'1'
0.421353833333333,'0'
0.421456333333333,'0'
0.421559750000000,'0'
0.421664333333333,'0'
0.421767583333333,'0'
0.421858166666667,'1'
0.421961833333333,'1'
0.422064083333333,'1'
0.422178250000000,'0'
0.422281583333333,'0'
0.422388083333333,'0'
0.422491583333333,'0'
0.422593666666667,'0'
0.422684416666667,'1'
0.422788416666667,'1'
0.422893333333333,'1'
0.423006166666667,'0'
0.423109750000000,'0'
0.423214666666667,'0'
0.423315583333333,'0'
0.423420666666667,'0'
0.423511166666667,'1'
0.423615583333333,'1'
0.423716166666667,'1'
0.423832166666667,'0'
0.423938166666667,'0'
0.424038083333333,'0'
0.424143583333333,'0'
0.424248500000000,'0'
0.424337750000000,'1'
0.424440333333333,'1'
0.424541250000000,'1'
0.424659666666667,'0'
0.424760583333333,'0'
0.424866166666667,'0'
0.424970333333333,'0'
0.425070750000000,'0'
0.425163416666667,'1'
0.425262583333333,'1'
0.425369666666667,'1'
0.425491250000000,'0'
0.425589000000000,'0'
0.425694083333333,'0'
0.425794666666667,'0'
0.425897250000000,'0'
0.425987416666667,'1'
0.426093666666667,'1'
0.426196916666667,'1'
0.426311833333333,'0'
0.426414083333333,'0'
0.426517583333333,'0'
0.426624416666667,'0'
0.426726083333333,'0'
0.426816916666667,'1'
0.426920083333333,'1'
0.427023916666667,'1'
0.427138583333333,'0'
0.427240333333333,'0'
0.427349250000000,'0'
0.427449416666667,'0'
0.427551750000000,'0'
0.427639583333333,'1'
0.427746833333333,'1'
0.427847583333333,'1'
0.427964666666667,'0'
0.428070833333333,'0'
0.428171583333333,'0'
0.428275916666667,'0'
0.428379000000000,'0'
0.428468416666667,'1'
0.428573083333333,'1'
0.428673666666667,'1'
0.428791333333333,'0'
0.428892166666667,'0'
0.428996916666667,'0'
0.429099750000000,'0'
0.429204916666667,'0'
0.429294250000000,'1'
0.429400833333333,'1'
0.429503583333333,'1'
0.429616000000000,'0'
0.429720416666667,'0'
0.429825083333333,'0'
0.429929666666667,'0'
0.430030000000000,'0'
0.430120166666667,'1'
0.430224500000000,'1'
0.430329083333333,'1'
0.430443583333333,'0'
0.430547250000000,'0'
0.430650583333333,'0'
0.430756666666667,'0'
0.430859583333333,'0'
0.430948000000000,'1'
0.431051166666667,'1'
0.431155333333333,'1'
0.431270750000000,'0'
0.431374333333333,'0'
0.431478250000000,'0'
0.431579916666667,'0'
0.431683583333333,'0'
0.431776583333333,'1'
0.431878916666667,'1'
0.431982166666667,'1'
0.432099416666667,'0'
0.432201750000000,'0'
0.432300916666667,'0'
0.432408500000000,'0'
0.432510083333333,'0'
0.432601166666667,'1'
0.432704166666667,'1'
0.432809000000000,'1'
0.432923083333333,'0'
0.433027333333333,'0'
0.433131416666667,'0'
0.433233833333333,'0'
0.433337083333333,'0'
0.433425750000000,'1'
0.433531750000000,'1'
0.433632250000000,'1'
0.433748750000000,'0'
0.433854166666667,'0'
0.433956500000000,'0'
0.434060416666667,'0'
0.434163166666667,'0'
0.434256583333333,'1'
0.434360166666667,'1'
0.434459750000000,'1'
0.434578166666667,'0'
0.434680583333333,'0'
0.434785250000000,'0'
0.434886333333333,'0'
0.434989916666667,'0'
0.435078833333333,'1'
0.435182916666667,'1'
0.435286000000000,'1'
0.435405916666667,'0'
0.435507333333333,'0'
0.435609250000000,'0'
0.435714750000000,'0'
0.435819333333333,'0'
0.435905666666667,'1'
0.436009000000000,'1'
0.436110166666667,'1'
0.436226916666667,'0'
0.436333666666667,'0'
0.436435416666667,'0'
0.436540333333333,'0'
0.436641916666667,'0'
0.436731166666667,'1'
0.436839666666667,'1'
0.436939333333333,'1'
0.437058666666667,'0'
0.437156750000000,'0'
0.437264000000000,'0'
0.437366000000000,'0'
0.437468166666667,'0'
0.437558666666667,'1'
0.437663166666667,'1'
0.437767583333333,'1'
0.437882666666667,'0'
0.437986500000000,'0'
0.438091166666667,'0'
0.438193083333333,'0'
0.438293250000000,'0'
0.438386916666667,'1'
0.438489916666667,'1'
0.438591750000000,'1'
0.438708333333333,'0'
0.438811500000000,'0'
0.438917750000000,'0'
0.439018916666667,'0'
0.439122333333333,'0'
0.439209000000000,'1'
0.439312333333333,'1'
0.439416500000000,'1'
0.439535916666667,'0'
0.439639166666667,'0'
0.439740750000000,'0'
0.439847333333333,'0'
0.439950333333333,'0'
0.440036583333333,'1'
0.440140750000000,'1'
0.440245916666667,'1'
0.440361500000000,'0'
0.440466750000000,'0'
0.440569416666667,'0'
0.440673333333333,'0'
0.440774500000000,'0'
0.440865166666667,'1'
0.440966333333333,'1'
0.441071666666667,'1'
0.441189083333333,'0'
0.441292083333333,'0'
0.441398750000000,'0'
0.441498583333333,'0'
0.441603416666667,'0'
0.441690166666667,'1'
0.441796500000000,'1'
0.441897583333333,'1'
0.442013833333333,'0'
0.442119833333333,'0'
0.442222333333333,'0'
0.442326500000000,'0'
0.442428166666667,'0'
0.442515916666667,'1'
0.442622250000000,'1'
0.442723750000000,'1'
0.442840083333333,'0'
0.442943666666667,'0'
0.443048333333333,'0'
0.443152333333333,'0'
0.443252500000000,'0'
0.443343166666667,'1'
0.443446333333333,'1'
0.443549250000000,'1'
0.443667500000000,'0'
0.443773000000000,'0'
0.443873166666667,'0'
0.443977250000000,'0'
0.444082250000000,'0'
0.444170583333333,'1'
0.444273166666667,'1'
0.444377750000000,'1'
0.444495666666667,'0'
0.444594833333333,'0'
0.444700000000000,'0'
0.444803500000000,'0'
0.444909333333333,'0'
0.444995333333333,'1'
0.445099583333333,'1'
0.445205250000000,'1'
0.445322083333333,'0'
0.445423500000000,'0'
0.445527333333333,'0'
0.445632416666667,'0'
0.445735250000000,'0'
0.445822416666667,'1'
0.445927500000000,'1'
0.446028166666667,'1'
0.446147166666667,'0'
0.446251166666667,'0'
0.446353750000000,'0'
0.446458416666667,'0'
0.446561916666667,'0'
0.446646750000000,'1'
0.446753000000000,'1'
0.446856750000000,'1'
0.446973000000000,'0'
0.447077166666667,'0'
0.447180083333333,'0'
0.447283416666667,'0'
0.447387750000000,'0'
0.447476000000000,'1'
0.447579083333333,'1'
0.447681916666667,'1'
0.447798500000000,'0'
0.447902666666667,'0'
0.448006166666667,'0'
0.448111916666667,'0'
0.448212666666667,'0'
0.448300916666667,'1'
0.448408416666667,'1'
0.448511000000000,'1'
0.448626916666667,'0'
0.448728833333333,'0'
0.448833500000000,'0'
0.448934916666667,'0'
0.449041083333333,'0'
0.449128500000000,'1'
0.449231583333333,'1'
0.449335083333333,'1'
0.449451666666667,'0'
0.449557500000000,'0'
0.449660000000000,'0'
0.449762833333333,'0'
0.449865916666667,'0'
0.449956250000000,'1'
0.450059916666667,'1'
0.450163250000000,'1'
0.450280000000000,'0'
0.450381166666667,'0'
0.450486416666667,'0'
0.450588333333333,'0'
0.450693250000000,'0'
0.450782583333333,'1'
0.450884833333333,'1'
0.450988916666667,'1'
0.451105666666667,'0'
0.451209833333333,'0'
0.451313083333333,'0'
0.451417333333333,'0'
0.451518000000000,'0'
0.451607666666667,'1'
0.451711416666667,'1'
0.451815083333333,'1'
0.451930833333333,'0'
0.452035083333333,'0'
0.452140666666667,'0'
0.452243750000000,'0'
0.452345166666667,'0'
0.452433000000000,'1'
0.452540000000000,'1'
0.452640083333333,'1'
0.452761166666667,'0'
0.452859750000000,'0'
0.452966416666667,'0'
0.453067250000000,'0'
0.453171000000000,'0'
0.453261666666667,'1'
0.453365666666667,'1'
0.453468083333333,'1'
0.453584916666667,'0'
0.453686333333333,'0'
0.453792750000000,'0'
0.453896666666667,'0'
0.454000583333333,'0'
0.454089666666667,'1'
0.454188083333333,'1'
0.454291666666667,'1'
0.454412416666667,'0'
0.454516666666667,'0'
0.454618583333333,'0'
0.454722833333333,'0'
0.454825500000000,'0'
0.454912000000000,'1'
0.455016583333333,'1'
0.455120583333333,'1'
0.455237833333333,'0'
0.455341916666667,'0'
0.455445750000000,'0'
0.455547916666667,'0'
0.455653250000000,'0'
0.455739416666667,'1'
0.455841833333333,'1'
0.455946666666667,'1'
0.456062166666667,'0'
0.456169666666667,'0'
0.456272250000000,'0'
0.456374833333333,'0'
0.456478083333333,'0'
0.456565750000000,'1'
0.456667333333333,'1'
0.456774250000000,'1'
0.456889083333333,'0'
0.456994000000000,'0'
0.457099250000000,'0'
0.457202333333333,'0'
0.457304916666667,'0'
0.457392166666667,'1'
0.457494916666667,'1'
0.457599583333333,'1'
0.457716500000000,'0'
0.457820916666667,'0'
0.457923666666667,'0'
0.458028166666667,'0'
0.458133083333333,'0'
0.458219250000000,'1'
0.458323500000000,'1'
0.458427833333333,'1'
0.458545916666667,'0'
0.458649666666667,'0'
0.458748500000000,'0'
0.458853666666667,'0'
0.458957833333333,'0'
0.459044166666667,'1'
0.459145916666667,'1'
0.459253083333333,'1'
0.459370250000000,'0'
0.459475000000000,'0'
0.459576000000000,'0'
0.459678833333333,'0'
0.459784750000000,'0'
0.459870250000000,'1'
0.459977250000000,'1'
0.460075583333333,'1'
0.460195583333333,'0'
0.460299250000000,'0'
0.460404250000000,'0'
0.460510666666667,'0'
0.460609000000000,'0'
0.460696833333333,'1'
0.460800750000000,'1'
0.460903666666667,'1'
0.461022916666667,'0'
0.461126333333333,'0'
0.461229833333333,'0'
0.461332250000000,'0'
0.461438833333333,'0'
0.461524416666667,'1'
0.461629083333333,'1'
0.461733583333333,'1'
0.461851083333333,'0'
0.461952666666667,'0'
0.462058333333333,'0'
0.462162333333333,'0'
0.462266083333333,'0'
0.462351583333333,'1'
0.462452000000000,'1'
0.462556416666667,'1'
0.462675000000000,'0'
0.462779916666667,'0'
0.462882750000000,'0'
0.462986583333333,'0'
0.463090000000000,'0'
0.463176583333333,'1'
0.463279666666667,'1'
0.463385250000000,'1'
0.463503333333333,'0'
0.463603916666667,'0'
0.463709333333333,'0'
0.463812916666667,'0'
0.463919250000000,'0'
0.464004000000000,'1'
0.464107083333333,'1'
0.464210166666667,'1'
0.464330000000000,'0'
0.464432000000000,'0'
0.464537583333333,'0'
0.464640000000000,'0'
0.464741916666667,'0'
0.464830250000000,'1'
0.464932666666667,'1'
0.465039250000000,'1'
0.465155916666667,'0'
0.465259500000000,'0'
0.465360166666667,'0'
0.465466666666667,'0'
0.465567000000000,'0'
0.465653333333333,'1'
0.465760416666667,'1'
0.465863333333333,'1'
0.465982333333333,'0'
0.466085000000000,'0'
0.466189333333333,'0'
0.466292416666667,'0'
0.466395750000000,'0'
0.466482333333333,'1'
0.466585666666667,'1'
0.466691416666667,'1'
0.466808250000000,'0'
0.466912666666667,'0'
0.467017166666667,'0'
0.467119083333333,'0'
0.467221583333333,'0'
0.467308333333333,'1'
0.467415333333333,'1'
0.467514833333333,'1'
0.467634750000000,'0'
0.467736250000000,'0'
0.467841166666667,'0'
0.467947750000000,'0'
0.468048000000000,'0'
0.468135416666667,'1'
0.468239666666667,'1'
0.468342083333333,'1'
0.468460583333333,'0'
0.468565000000000,'0'
0.468668666666667,'0'
0.468772583333333,'0'
0.468874250000000,'0'
0.468959666666667,'1'
0.469067166666667,'1'
0.469169500000000,'1'
0.469286416666667,'0'
0.469391500000000,'0'
0.469495000000000,'0'
0.469598166666667,'0'
0.469700083333333,'0'
0.469787250000000,'1'
0.469891250000000,'1'
0.469993916666667,'1'
0.470114416666667,'0'
0.470217833333333,'0'
0.470320750000000,'0'
0.470423750000000,'0'
0.470529583333333,'0'
0.470616000000000,'1'
0.470718750000000,'1'
0.470821416666667,'1'
0.470942083333333,'0'
0.471046250000000,'0'
0.471148166666667,'0'
0.471249916666667,'0'
0.471353666666667,'0'
0.471439750000000,'1'
0.471544583333333,'1'
0.471649000000000,'1'
0.471768333333333,'0'
0.471871000000000,'0'
0.471972750000000,'0'
0.472076416666667,'0'
0.472179333333333,'0'
0.472265416666667,'1'
0.472369166666667,'1'
0.472474750000000,'1'
0.472595000000000,'0'
0.472698666666667,'0'
0.472799666666667,'0'
0.472901666666667,'0'
0.473006916666667,'0'
0.473094000000000,'1'
0.473198166666667,'1'
0.473300583333333,'1'
0.473421250000000,'0'
0.473523500000000,'0'
0.473628583333333,'0'
0.473729916666667,'0'
0.473835666666667,'0'
0.473919250000000,'1'
0.474025083333333,'1'
0.474124333333333,'1'
0.474246250000000,'0'
0.474350250000000,'0'
0.474453083333333,'0'
0.474556750000000,'0'
0.474660833333333,'0'
0.474746083333333,'1'
0.474849666666667,'1'
0.474952250000000,'1'
0.475072166666667,'0'
0.475175833333333,'0'
0.475281916666667,'0'
0.475384416666667,'0'
0.475490250000000,'0'
0.475570333333333,'1'
0.475678083333333,'1'
0.475782000000000,'1'
0.475900333333333,'0'
0.476002500000000,'0'
0.476107083333333,'0'
0.476209666666667,'0'
0.476315083333333,'0'
0.476400166666667,'1'
0.476502250000000,'1'
0.476606583333333,'1'
0.476724083333333,'0'
0.476829250000000,'0'
0.476932833333333,'0'
0.477037333333333,'0'
0.477141166666667,'0'
0.477225500000000,'1'
0.477330583333333,'1'
0.477435000000000,'1'
0.477556000000000,'0'
0.477653250000000,'0'
0.477759750000000,'0'
0.477864083333333,'0'
0.477967666666667,'0'
0.478052666666667,'1'
0.478155833333333,'1'
0.478261333333333,'1'
0.478378750000000,'0'
0.478483000000000,'0'
0.478585000000000,'0'
0.478691000000000,'0'
0.478790666666667,'0'
0.478877916666667,'1'
0.478983666666667,'1'
0.479087833333333,'1'
0.479206000000000,'0'
0.479310416666667,'0'
0.479411333333333,'0'
0.479516583333333,'0'
0.479619666666667,'0'
0.479703750000000,'1'
0.479809250000000,'1'
0.479911166666667,'1'
0.480034000000000,'0'
0.480135750000000,'0'
0.480237500000000,'0'
0.480343500000000,'0'
0.480446000000000,'0'
0.480530833333333,'1'
0.480636166666667,'1'
0.480739166666667,'1'
0.480862333333333,'0'
0.480962583333333,'0'
0.481064500000000,'0'
0.481169166666667,'0'
0.481271500000000,'0'
0.481358833333333,'1'
0.481463916666667,'1'
0.481567416666667,'1'
0.481685583333333,'0'
0.481787750000000,'0'
0.481892916666667,'0'
0.481995333333333,'0'
0.482096833333333,'0'
0.482183000000000,'1'
0.482289250000000,'1'
0.482390833333333,'1'
0.482513000000000,'0'
0.482616250000000,'0'
0.482717000000000,'0'
0.482822500000000,'0'
0.482927250000000,'0'
0.483012916666667,'1'
0.483114750000000,'1'
0.483216833333333,'1'
0.483339416666667,'0'
0.483444166666667,'0'
0.483545666666667,'0'
0.483647250000000,'0'
0.483752500000000,'0'
0.483835166666667,'1'
0.483939666666667,'1'
0.484043916666667,'1'
0.484161833333333,'0'
0.484269916666667,'0'
0.484370250000000,'0'
0.484472833333333,'0'
0.484576500000000,'0'
0.484665083333333,'1'
0.484767166666667,'1'
0.484871500000000,'1'
0.484990083333333,'0'
0.485093000000000,'0'
0.485199416666667,'0'
0.485300416666667,'0'
0.485405333333333,'0'
0.485489000000000,'1'
0.485592833333333,'1'
0.485697166666667,'1'
0.485815833333333,'0'
0.485918916666667,'0'
0.486024916666667,'0'
0.486126166666667,'0'
0.486230583333333,'0'
0.486316500000000,'1'
0.486419916666667,'1'
0.486522166666667,'1'
0.486644416666667,'0'
0.486747000000000,'0'
0.486850416666667,'0'
0.486955166666667,'0'
0.487056750000000,'0'
0.487143916666667,'1'
0.487245000000000,'1'
0.487351416666667,'1'
0.487470416666667,'0'
0.487572833333333,'0'
0.487678250000000,'0'
0.487779750000000,'0'
0.487882166666667,'0'
0.487969083333333,'1'
0.488072916666667,'1'
0.488173416666667,'1'
0.488294333333333,'0'
0.488397916666667,'0'
0.488505000000000,'0'
0.488608333333333,'0'
0.488709916666667,'0'
0.488796000000000,'1'
0.488898166666667,'1'
0.489002166666667,'1'
0.489121750000000,'0'
0.489227750000000,'0'
0.489328416666667,'0'
0.489430833333333,'0'
0.489536833333333,'0'
0.489620333333333,'1'
0.489725750000000,'1'
0.489829250000000,'1'
0.489949416666667,'0'
0.490052833333333,'0'
0.490155166666667,'0'
0.490258166666667,'0'
0.490362750000000,'0'
0.490449250000000,'1'
0.490553000000000,'1'
0.490654166666667,'1'
0.490775250000000,'0'
0.490880250000000,'0'
0.490982333333333,'0'
0.491084750000000,'0'
0.491187000000000,'0'
0.491274250000000,'1'
0.491377750000000,'1'
0.491483000000000,'1'
0.491601833333333,'0'
0.491705833333333,'0'
0.491808833333333,'0'
0.491914166666667,'0'
0.492014833333333,'0'
0.492101916666667,'1'
0.492204583333333,'1'
0.492307500000000,'1'
0.492429083333333,'0'
0.492533083333333,'0'
0.492635666666667,'0'
0.492740166666667,'0'
0.492840583333333,'0'
0.492926250000000,'1'
0.493031000000000,'1'
0.493137166666667,'1'
0.493255416666667,'0'
0.493358166666667,'0'
0.493463083333333,'0'
0.493563833333333,'0'
0.493668833333333,'0'
0.493754416666667,'1'
0.493856500000000,'1'
0.493963333333333,'1'
0.494080500000000,'0'
